SA1_CODE_2021,Popn
50701116135,627
50701116136,533
50701116137,395
50701116138,497
50701116139,392
50701116140,208
50701116141,587
50701116142,483
50701116143,331
50701116144,346
50701116145,682
50701116146,444
50701116147,505
50701116148,368
50701116301,220
50701116302,893
50701116303,800
50701116304,0
50701116305,504
50701116306,462
50701116307,493
50701116308,285
50701116309,467
50701116310,286
50701116311,684
50701116312,346
50701116313,313
50701116314,466
50701116315,244
50701116316,482
50701116317,424
50701116318,289
50701125902,481
50701125903,384
50701125904,292
50701125905,390
50701125906,370
50701125907,602
50701125908,619
50701125909,451
50701125910,447
50701125911,866
50701125912,714
50701125913,474
50701125914,118
50701125915,281
50701125916,273
50701125918,283
50701125919,406
50701125920,500
50701125921,428
50701125922,323
50701125923,137
50701125924,362
50701125925,514
50701125926,418
50701126001,266
50701126002,547
50701126003,0
50701126004,578
50701126005,297
50701126006,224
50701126007,269
50701126008,263
50701126009,0
50702116401,395
50702116402,318
50702116403,306
50702116404,451
50702116405,370
50702116406,421
50702116407,522
50702116408,488
50702116409,593
50702116410,651
50702116411,406
50702116412,534
50702116413,415
50702116414,465
50702116415,449
50702116416,622
50702116417,395
50702116501,0
50702116502,672
50702116503,778
50702116504,636
50702116505,487
50702116506,349
50702116507,617
50702116508,387
50702116509,625
50702116510,452
50702116511,474
50702116512,364
50702116513,664
50702116514,347
50702116515,669
50702116516,717
50702116517,693
50702116518,543
50702116519,494
50702116520,378
50702116521,390
50702116522,569
50702116524,707
50702116525,166
50702116526,635
50702116527,452
50702116528,696
50702116529,435
50702116530,486
50702116531,627
50702116532,377
50702116533,339
50702116534,519
50702116601,45
50702116602,339
50702116603,293
50702116604,264
50702116605,536
50702116606,0
50702116607,509
50702116608,663
50702116609,552
50702116610,789
50702116611,420
50702116612,419
50702116613,670
50702116614,388
50702116615,284
50702116616,266
50702116617,403
50702116618,329
50702116619,471
50702116620,383
50702116621,209
50702116622,420
50702116623,341
50702116624,460
50702116625,634
50702116626,449
50702116627,161
50702116628,812
50702116629,289
50702116630,363
50702116631,305
50702116632,509
50702116633,566
50702116634,874
50702116635,652
50702116636,316
50702116701,0
50702116702,0
50703116904,457
50703116905,260
50703116907,676
50703116908,576
50703116910,600
50703116912,599
50703116913,470
50703116914,591
50703116916,0
50703116917,775
50703116918,478
50703116919,493
50703116920,388
50703116921,779
50703116925,279
50703116926,666
50703116927,464
50703116928,523
50703116929,518
50703116930,537
50703116931,624
50703116932,509
50703116933,438
50703116934,142
50703116935,604
50703116936,479
50703116937,715
50703116938,581
50703116939,559
50703116940,520
50703116941,473
50703116942,466
50703116943,491
50703116944,0
50703116945,191
50703116946,405
50703116947,239
50703116948,388
50703117001,556
50703117002,0
50703117003,691
50703117004,366
50703117005,344
50703117006,666
50703117007,320
50703117008,570
50703117009,617
50703117010,313
50703117011,318
50703117012,502
50703117013,408
50703117014,466
50703117016,614
50703117017,8
50703117018,284
50703117019,384
50703117201,0
50703117202,79
50703117301,18
50703117401,281
50703117402,240
50703117404,280
50703117405,0
50703117406,524
50703117407,587
50703117408,268
50703117409,250
50703117410,407
50703117411,483
50703117412,428
50703117413,503
50703117414,668
50703117415,297
50703117416,252
50703117417,349
50703117418,515
50703117419,273
50703117420,671
50703117421,365
50703117422,678
50703117423,505
50703117424,346
50703117425,358
50703117426,390
50703117427,362
50703117428,407
50703117429,569
50703126102,437
50703126103,253
50703126104,279
50703126105,435
50703126107,335
50703126108,1212
50703126109,128
50703126110,547
50703126111,182
50703126112,362
50703126113,334
50703126114,403
50703126115,451
50703126116,671
50703126117,562
50703126118,492
50703126119,484
50703126120,689
50703126121,510
50703126122,301
50704117501,341
50704117502,461
50704117503,742
50704117504,593
50704117505,488
50704117506,371
50704117507,372
50704117508,450
50704117509,523
50704117510,536
50704117511,517
50704117512,469
50704117513,334
50704117514,438
50704117515,508
50704117516,640
50704117517,559
50704117518,618
50704117519,448
50704117520,611
50704117521,400
50704117522,387
50704117523,596
50704117524,332
50704117601,422
50704117602,454
50704117603,470
50704117604,317
50704117605,233
50704117606,499
50704117607,638
50704117608,276
50704117609,527
50704117701,374
50704117702,501
50704117703,584
50704117704,402
50704117705,416
50704117706,414
50704117707,400
50704117708,520
50704117709,525
50704117710,433
50704117711,358
50704117712,403
50704117713,728
50704117714,339
50704117715,453
50704117716,518
50704117717,569
50704117718,625
50704117719,585
50704117720,530
50704117721,490
50704117722,448
50704117723,407
50704117724,597
50704117725,524
50704117726,472
50704117727,465
50704117728,665
50704117729,463
50704117730,588
50704117801,656
50704117802,434
50704117803,342
50704117804,458
50704117805,588
50704117806,508
50704117807,671
50704117808,395
50704117809,617
50704117810,385
50704117812,559
50704117813,516
50704117814,301
50704117815,737
50704117816,345
50704117817,433
50704117818,393
50704117819,276
50704117820,569
50704117821,331
50704117822,515
50704117823,462
50704117824,515
50704117825,486
50704117826,615
50704117827,856
50704117828,185
50704117829,529
50704117830,395
50704117831,557
50704117832,344
50704117833,257
50704117834,268
50704117901,252
50704117902,410
50704117903,528
50704117904,255
50704117905,635
50704117906,383
50704117907,553
50704117908,471
50704117909,346
50704117910,400
50704117911,502
50704117912,607
50704117913,612
50704117914,434
50704117915,366
50704117916,608
50704117917,660
50704118001,295
50704118002,282
50704118003,397
50704118004,298
50704118005,244
50704118006,468
50704118007,310
50704118008,507
50704118009,368
50704118010,269
50704118011,368
50704118012,502
50704118013,307
50704118014,329
50704118015,573
50704118016,401
50704118017,472
50704118018,237
50704118019,388
50704118020,559
50704118021,475
50704118022,347
50704118023,221
50704118024,234
50704118025,196
50704118026,0
50704118027,238
50704118028,296
50704118029,482
50704118030,236
50704118031,282
50704118032,274
50704118101,527
50704118102,486
50704118103,481
50704118104,532
50704118105,331
50704118106,513
50704118107,580
50704118108,470
50704118109,521
50704118110,512
50704118111,655
50704118112,642
50704118113,639
50704118114,445
50704118115,477
50704118116,572
50704118117,281
50704118118,702
50704118119,680
50704118120,716
50704118121,553
50704118122,592
50704118123,522
50704118124,732
50704118125,728
50704118126,590
50704118127,286
50704118128,455
50704118129,441
50704118130,659
50704118131,657
50704118132,479
50704118201,538
50704118202,467
50704118203,310
50704118204,387
50704118205,290
50704118206,464
50704118207,447
50704118208,371
50704118209,442
50704118210,516
50704118211,326
50704118212,385
50704118213,1152
50704118214,529
50704118215,322
50704118216,388
50704118217,498
50704118218,417
50704118219,322
50704118220,396
50704118221,507
50704118222,343
50704118223,506
50704118224,659
50704118225,289
50704118226,264
50704118227,609
50704118228,349
50704118301,562
50704118302,854
50704118303,521
50704118304,479
50704118305,448
50704118306,595
50704118307,328
50704118308,673
50704118309,391
50704118310,578
50704118401,275
50704118402,290
50704118403,504
50704118404,442
50704118405,234
50704118406,286
50704118407,0
50704118408,331
50704118409,519
50704118410,500
50704118411,381
50704118412,202
50704118413,330
50704118414,341
50704118415,262
50704118416,257
50704118417,281
50704118418,612
50705118601,368
50705118602,524
50705118603,372
50705118604,564
50705118605,583
50705118606,420
50705118607,297
50705118608,258
50705118609,511
50705118610,473
50705118611,330
50705118612,344
50705118613,305
50705118614,292
50705118615,278
50705118616,550
50705118617,384
50705118618,287
50705118619,345
50705118620,517
50705118621,501
50705118701,280
50705118702,261
50705118703,400
50705118704,552
50705118705,486
50705118706,248
50705118707,540
50705118708,304
50705118709,477
50705118710,426
50705118711,439
50705118713,500
50705118714,385
50705118715,450
50705118716,303
50705118717,441
50705118718,553
50705118719,467
50705118720,388
50705118722,0
50705118723,122
50705118724,22
50705118725,317
50705118726,367
50705118727,310
50705118728,274
50705118729,326
50705118730,366
50705118731,295
50705118732,432
50705118734,531
50705118735,243
50705118736,274
50705118737,360
50705118738,513
50705118739,406
50705118740,411
50705118801,0
50705118802,300
50705118803,661
50705118805,556
50705118806,280
50705118807,627
50705118808,690
50705118809,398
50705118810,567
50705118811,605
50705118812,327
50705118813,419
50705118814,610
50705118815,490
50705118816,487
50705118817,3
50705118818,592
50705118819,772
50705118820,268
50705118821,623
50705118822,433
50705118823,155
50705118824,361
50705118825,735
50705118826,458
50705118827,374
50705118828,390
50705118830,483
50705118831,586
50705118832,478
50705118833,16
50705118834,366
50705118835,626
50705118836,407
50705118837,283
50705118838,408
50705118839,301
50705118840,298
50705118902,0
50705118903,3
50705119001,507
50705119002,580
50705119003,482
50705119004,396
50705119005,279
50705119006,411
50705119007,651
50705119008,581
50705119009,487
50705119010,360
50705119011,524
50705119012,458
50705119013,466
50705119014,370
50705119015,540
50705119016,203
50705119017,431
50705119018,377
50705119019,315
50705119020,274
50705119021,399
50705119022,367
50705119023,518
50705119024,350
50705119025,549
50705119027,322
50705119028,234
50705119029,311
50705119030,303
50705119102,405
50705119103,581
50705119104,413
50705119105,338
50705119106,395
50705119108,306
50705119109,512
50705119114,456
50705119115,355
50705119118,578
50705119119,402
50705119120,859
50705119123,315
50705119124,598
50705119125,423
50705119126,534
50705119128,479
50705119129,763
50705119130,643
50705119131,657
50705119132,413
50705119133,294
50705119134,459
50705119135,510
50705119136,500
50705119137,538
50705119138,374
50705119139,299
50705119140,333
50705119141,468
50705119142,629
50705119143,569
50705119144,386
50705119145,560
50705119146,380
50705119147,463
50705119148,347
50705119149,661
50705119150,461
50705119151,410
50705119152,391
50705119153,557
50705119154,241
50705119155,480
50705119156,643
50705119157,454
50705119158,383
50705119201,316
50705119202,400
50705119203,350
50705119204,494
50705119205,369
50705119206,484
50705119207,444
50705119208,270
50705119209,318
50705119211,336
50705119212,817
50705119213,542
50705119214,360
50705119215,252
50705119216,351
50705119217,727
50705119218,968
50705119219,501
50705119220,567
50705119221,257
50705119222,395
50705119223,394
50705119224,400
50705119225,569
50705119226,350
50705119227,341
50705119228,389
50705119229,246
50705119230,320
50705119301,387
50705119302,440
50705119303,307
50705119304,281
50705119305,475
50705119306,241
50705119307,423
50705119308,341
50705119309,488
50705119310,543
50705119311,314
50705119312,321
50705119313,241
50705119314,494
50705119315,316
50705119316,322
50705119317,396
50705119318,285
50705119319,198
50705119320,333
50705119321,361
50705119322,543
50705119323,401
50705119324,410
50705119325,566
50705119326,514
50705119327,408
50705119328,389
50705131201,353
50705131202,431
50705131203,476
50705131204,231
50705131205,704
50705131206,549
50705131207,659
50705131208,394
50705131209,0
50705131210,372
50705131211,623
50705131212,380
50705131213,502
50705131214,373
50705131215,761
50705131216,419
50705131217,640
50705131218,608
50705131219,732
50705131220,391
50705131221,168
50705131222,295
50705131223,402
50705131224,737
50705131225,462
50705131301,685
50705131302,335
50705131303,553
50705131304,438
50705131305,395
50705131306,911
50705131307,709
50705131308,646
50705131309,408
50705131310,325
50705131311,329
50705131312,439
50705131313,372
50705131314,207
50705131315,627
50705131316,580
50705131317,0
50705131318,559
50705131319,548
50705131320,423
50705131321,572
50705131322,530
50705131323,609
50705131324,629
50705131325,437
50705131326,602
50705131327,577
50705131328,379
50705131329,461
50705131330,278
50705131331,353
50705131332,365
50705131333,508
50705131334,508
50705131335,309
50705131336,612
50705131337,98
50705131338,254
50705131339,331
50705131340,469
50705131341,163
50705131342,501
50705131343,404
50705131344,725
50705131345,467
50705131346,244
50705131347,799
50705131348,471
50705131349,583
50705131350,779
50705131351,551
50705131352,611
50705131353,407
50705131354,379
50705131355,303
50705131356,255
50705131401,201
50705131402,375
50705131403,373
50705131404,370
50705131405,411
50705131406,0
50705131407,355
50705131408,0
50901122501,520
50901122502,285
50901122503,475
50901122504,482
50901122506,346
50901122507,291
50901122508,348
50901122509,596
50901122510,373
50901122511,417
50901122512,548
50901122513,280
50901122514,366
50901122515,639
50901122516,444
50901122517,380
50901122518,432
50901122519,529
50901122520,204
50901122521,619
50901122522,441
50901122523,499
50901122525,367
50901122526,373
50901122527,270
50901122528,215
50901122529,178
50901122530,403
50901122531,3
50901122532,303
50901122533,528
50901122534,343
50901122535,334
50901122536,400
50901122537,334
50901122538,486
50901122539,393
50901122540,368
50901122601,317
50901122602,561
50901122603,324
50901122604,323
50901122605,371
50901122606,542
50901122607,520
50901122608,329
50901122609,269
50901122610,160
50901122701,253
50901122702,546
50901122703,346
50901122704,273
50901122705,541
50901122706,450
50901122707,47
50901122708,583
50901122709,308
50901122710,318
50901122711,373
50901122712,1175
50901122801,238
50901122802,447
50901122803,0
50901122804,0
50901122805,0
50901122806,345
50901122807,196
50901122808,261
50901122809,371
50901122810,348
50901122811,329
50901122812,385
50901122813,348
50901122814,482
50901122815,340
50901122816,329
50901122817,489
50901122818,284
50901122819,265
50901122820,506
50901122821,342
50901122901,172
50901122902,233
50901122903,262
50901122904,270
50901122905,267
50901122906,401
50901122907,220
50901122908,225
50901122909,337
50901122910,229
50901122911,247
50901123001,428
50901123002,241
50901123003,337
50901123004,332
50901123005,325
50901123006,262
50901123007,255
50901123008,374
50901123009,406
50901123010,452
50901123011,217
50901123012,253
50901123013,388
50901123014,247
50901123101,282
50901123102,461
50901123103,358
50901123104,285
50901123105,281
50901123106,203
50901123107,282
50901123109,455
50901123110,226
50901123111,271
50901123112,163
50901123113,230
50901123114,127
50901123115,417
50901123202,281
50901123203,523
50901123204,351
50901123205,288
50901123206,363
50901123208,356
50901123209,274
50901123210,53
50901123212,617
50901123213,4
50901123214,76
50901123215,215
50901123216,250
50901123217,11
50901123301,510
50901123302,444
50901123303,286
50901123304,273
50901123305,790
50901123306,643
50901123307,254
50901123308,606
50901123309,627
50901123310,453
50901123311,561
50901123312,661
50901123313,262
50901123315,456
50901123316,287
50901123317,458
50901123318,415
50901123319,435
50901123320,572
50901123321,618
50901123322,439
50901123323,270
50901123324,344
50901123325,250
50901123326,404
50901123401,267
50901123402,337
50901123403,303
50901123404,417
50901123405,143
50901123406,226
50901123407,417
50901123408,253
50901123409,268
50901123410,341
50901123411,351
50901123412,469
50901123413,434
50901123414,416
50901123415,372
50901123416,373
50901123501,0
50902123601,218
50902123602,310
50902123603,318
50902123604,466
50902123605,296
50902123606,370
50902123607,1502
50902123608,274
50902123609,642
50902123610,832
50902123611,303
50902123612,427
50902123701,139
50902123702,244
50902123703,261
50902123704,322
50902123705,498
50902123706,333
50902123707,380
50902123708,662
50902123709,299
50902123710,318
50902123711,324
50902123801,367
50902123802,359
50902123803,465
50902123804,506
50902123805,302
50902123806,156
50902123807,212
50902123808,253
50902123809,350
50902123810,348
50902123811,173
50902123812,307
50902123902,338
50902123903,249
50902123904,541
50902123905,637
50902123906,300
50902123907,569
50902123908,271
50902123909,115
50902123910,326
50902123911,434
50902123914,343
50902123915,275
50902123916,356
50902123918,291
50902123920,771
50902123921,333
50902123922,295
50902123923,277
50902123924,632
50902123925,163
50902123926,231
50902123927,156
50902123928,21
50902123929,261
50902123930,0
50902123931,292
50902123932,193
50902123933,0
50902123934,49
50902123935,262
50902124001,416
50902124002,573
50902124003,467
50902124004,261
50902124005,574
50902124006,633
50902124007,457
50902124008,207
50902124009,197
50902124010,340
50902124011,242
50902124012,180
50902124013,187
50902124014,186
50902124101,293
50902124102,158
50902124103,193
50902124104,540
50902124105,531
50902124106,164
50902124107,200
50902124108,523
50902124109,138
50902124110,322
50902124111,188
50902124112,421
50902124113,286
50902124114,306
50902124115,196
50902124201,68
50902124202,252
50902124203,132
50902124204,267
50902124205,295
50902124206,297
50902124207,285
50902124208,246
50902124209,292
50902124210,302
50902124211,230
50902124212,167
50902124213,171
50902124214,54
50902124301,309
50902124302,446
50902124303,350
50902124304,253
50902124305,352
50902124306,268
50902124307,324
50902124308,360
50902124309,501
50902124310,302
50902124311,287
50902124312,243
50902124313,385
50902124314,278
50902124315,314
50902124316,338
50902124317,226
50902124318,283
50902124319,269
50902124320,404
50902124321,672
50902124322,243
50902124323,289
50902124324,588
50902124325,316
50902124326,193
50902124327,217
50902124328,220
50902124329,290
50902124330,274
50902124331,342
50902124332,291
50902124333,469
50902124334,150
50902124335,298
50902124401,386
50902124402,332
50902124403,225
50902124404,375
50902124405,485
50902124406,314
50902124407,368
50902124408,218
50902124409,407
50902124410,328
50902124411,388
50902124412,273
50902124413,508
50902124501,272
50902124502,334
50902124503,255
50902124504,531
50902124505,242
50902124506,356
50902124507,340
50902124508,376
50902124509,277
50902124510,502
50902124511,281
50902124512,327
50902124513,186
50902124514,309
50902124515,309
50902124516,246
50903124601,408
50903124602,384
50903124603,238
50903124604,163
50903124605,219
50903124606,550
50903124607,313
50903124608,384
50903124609,339
50903124610,536
50903124701,124
50903124702,166
50903124703,258
50903124704,179
50903124705,283
50903124706,193
50903124707,230
50903124708,293
50903124709,290
50903124710,257
50903124711,246
50903124712,179
50903124713,190
50903124714,247
50903124715,240
50903124716,452
50903124717,221
50903124718,207
50903124801,325
50903124802,426
50903124803,508
50903124804,200
50903124806,113
50903124807,333
50903124808,61
50903124809,394
50903124901,215
50903124902,324
50903124903,198
50903124904,251
50903124905,566
50903124906,171
50903124907,205
50903124908,362
50903124909,115
50903124910,316
50903124911,651
50903124912,465
50903124913,498
50903125001,384
50903125002,426
50903125003,261
50903125004,239
50903125005,514
50903125006,306
50903125007,231
50903125008,212
50903125009,201
50903125010,317
50903125011,405
50903125012,603
50903125013,195
50903125014,271
50903125015,319
51001126201,307
51001126202,457
51001126203,512
51001126204,359
51001126205,295
51001126206,320
51001126207,162
51001126208,139
51001126209,233
51001126210,361
51001126211,399
51001126212,130
51001126213,419
51001126214,341
51001126215,438
51001126216,134
51001126217,619
51001126218,574
51001126219,507
51001126220,494
51001126221,84
51001126222,1204
51001126223,335
51001126224,571
51001126225,268
51001126226,361
51001126227,3
51001126228,478
51001126229,315
51001126230,238
51001126231,310
51001126232,221
51001126233,454
51001126234,583
51001126235,231
51001126236,247
51001126237,288
51001126238,488
51001126239,501
51001126240,254
51001126301,337
51001126302,599
51001126304,561
51001126305,242
51001126307,563
51001126308,307
51001126309,82
51001126310,35
51001126311,104
51001126312,526
51001126313,231
51001126314,81
51001126315,38
51001126317,0
51001126319,117
51001126320,177
51001126321,177
51001126322,412
51001126324,88
51001126326,434
51001126327,90
51001126328,223
51001126329,234
51001126330,23
51001126331,63
51001126332,157
51001126333,598
51001126334,151
51001126335,231
51001126336,195
51001126401,571
51001126402,184
51001126403,202
51001126404,624
51001126405,139
51001126406,418
51001126407,472
51001126408,120
51001126409,141
51001126410,457
51001126411,274
51001126501,197
51001126502,270
51001126503,137
51001126504,240
51001126505,599
51001126506,60
51001126507,562
51001126508,564
51001126509,663
51001126510,261
51001126511,298
51001126512,236
51001126513,484
51001126514,338
51001126515,620
51001126516,208
51001126517,626
51001126518,130
51001126519,4
51001126520,530
51001126521,63
51001126522,388
51001126601,355
51001126602,306
51001126604,307
51001126605,593
51001126606,325
51001126607,253
51001126608,161
51002126701,144
51002126702,325
51002126703,740
51002126704,154
51002126705,1672
51002126706,0
51002126707,289
51002126708,411
51002126709,180
51002126710,83
51002126711,126
51002126712,865
51002126713,25
51002126714,90
51002126715,59
51002126716,641
51002126717,117
51002126801,339
51002126802,360
51002126803,242
51002126804,346
51002126805,158
51002126806,252
51002126807,338
51002126808,355
51002126809,324
51002126810,418
51002126811,3
51002126812,358
51002126813,0
51002126814,325
51002126815,0
51002126816,410
51002126817,0
51002126901,103
51002126902,494
51002126903,293
51002126904,798
51002126905,0
51002126906,73
51002126907,606
51002126908,343
51002126909,219
51002126910,0
51002126911,379
51002126912,228
51002126913,96
51002126914,436
51002126915,158
51002126916,0
51002127001,161
51002127002,356
51002127003,505
51002127004,527
51002127005,432
51002127006,594
51002127007,568
51002127008,545
51002127009,554
51002127010,405
51002127011,273
51002127012,310
51002127013,784
51002127014,360
51002127015,273
51002127016,286
51002127017,529
51002127018,381
51002127019,481
51002127020,991
51002127021,352
51002127022,458
51002127023,607
51002127024,9
51002127025,275
51002127026,0
51003127102,79
51003127103,44
51003127105,558
51003127106,71
51003127107,253
51003127108,208
51003127109,161
51003127110,363
51003127111,315
51003127112,335
51003127113,268
51003127114,280
51003127115,607
51003127116,439
51003127117,522
51003127118,369
51003127120,219
51003127121,128
51003127122,685
51003127123,35
51003127124,794
51003127125,374
51003127126,299
51003127201,272
51003127202,370
51003127203,229
51003127204,372
51003127205,411
51003127206,164
51003127207,299
51003127208,208
51003127209,225
51003127210,0
51003127211,267
51003127212,263
51003127213,531
51003127214,250
51003127215,397
51003127216,132
51003127217,368
51003127218,208
51003127219,630
51003127220,439
51003127221,306
51003127222,156
51003127223,426
51003127224,485
51003127225,312
51003127226,470
51003127227,381
51003127228,307
51003127229,2429
51003127230,345
51003127231,385
51003127232,346
51003127233,432
51003127234,226
51003127235,180
51003127236,240
51003127237,213
51003127238,243
51003127239,0
51003127240,272
51003127241,592
51003127242,310
51003127243,0
51003127244,628
51003127245,387
51003127246,395
51003127247,521
51003127301,380
51003127302,192
51003127303,647
51003127304,216
51003127306,238
51003127307,320
51003127308,141
51003127309,239
51003127311,0
51003127312,204
51003127313,388
51003127314,262
51003127315,350
51003127316,364
51003127317,0
51003127318,0
51003127319,582
51003127320,310
51003127321,343
51101127401,490
51101127402,308
51101127403,589
51101127404,303
51101127405,330
51101127406,306
51101127407,304
51101127408,391
51101127409,173
51101127410,453
51101127411,270
51101127412,423
51101127413,0
51101127414,217
51101127415,729
51101127416,508
51101127417,423
51101127418,448
51101127419,394
51101127420,311
51101127421,204
51101127422,360
51101127423,303
51101127424,493
51101127425,383
51101127426,356
51101127427,0
51101127428,274
51101127429,247
51101127430,210
51101127431,197
51101127432,383
51101127433,382
51101127434,331
51101127435,224
51101127436,267
51101127501,247
51101127502,620
51101127503,281
51101127504,378
51101127505,313
51101127506,417
51101127507,4
51101127508,167
51101127509,195
51101127510,160
51101127511,166
51101127512,588
51101127513,7
51101127514,406
51101127515,0
51102127601,273
51102127602,153
51102127603,396
51102127604,256
51102127605,369
51102127606,402
51102127607,287
51102127608,320
51102127609,326
51102127610,405
51102127611,330
51102127612,257
51102127613,379
51102127614,190
51102127615,382
51102127616,142
51102127701,279
51102127702,308
51102127703,317
51102127704,131
51102127705,89
51102127706,679
51102127707,77
51102127708,0
51102127709,405
51102127710,463
51102127711,288
51102127712,245
51102127713,539
51102127714,306
51102127715,522
51103127801,341
51103127802,431
51103127803,455
51103127804,706
51103127805,407
51103127806,391
51103127807,758
51103127808,399
51103127809,376
51103127810,301
51103127811,386
51103127812,285
51103127813,389
51103127814,389
51103127815,367
51103127816,383
51103127817,360
51103127818,0
51103127901,513
51103127902,611
51103127903,342
51103127904,118
51103127905,485
51103127906,608
51103127907,341
51103127908,211
51103127909,297
51103127910,131
51103127911,382
51103127912,434
51103127913,294
51103127914,482
51103127915,449
51103127916,436
51103127917,524
51103127918,290
51103127919,371
51103127920,596
51103127921,580
51103127922,678
51103127923,325
51103127924,230
51103127925,412
51103127926,504
51103127927,414
51103127928,623
51103127929,739
51103127930,401
51103127931,5
51103127932,422
51103128001,530
51103128002,0
51103128003,490
51103128004,217
51103128005,307
51103128006,271
51103128007,423
51103128008,341
51103128009,478
51103128010,320
51103128011,320
51103128012,433
51103128013,230
51103128014,444
51103128015,321
51103128016,353
51103128017,535
51103128018,318
51103128019,387
51103128020,321
51103128021,213
51103128022,262
51103128023,0
51103128024,269
51103128025,357
51103128026,0
51103128027,366
51103128028,174
51103128029,0
51103128030,0
51103128031,65
51103128101,0
51103128201,284
51103128202,393
51103128203,268
51103128204,313
51103128205,87
51103128206,426
51103128207,350
51103128208,129
51103128209,373
51103128210,321
51103128211,391
51103128212,243
51103128213,234
51103128214,221
51103128215,77
51103128216,255
51103128217,0
51103128218,0
51103128301,453
51103128303,561
51103128304,162
51103128305,407
51103128306,407
51103128309,511
51103128311,97
51103128312,94
51103128313,64
51103128314,124
51103128315,185
51103128316,133
51103128317,117
51103128318,69
51103128320,538
51103128321,353
51103128322,131
51103128323,190
51103128324,206
51103128325,0
51103128401,0
51104128501,283
51104128502,470
51104128503,3
51104128504,403
51104128505,464
51104128506,285
51104128507,415
51104128508,448
51104128509,491
51104128510,347
51104128511,439
51104128512,389
51104128513,297
51104128514,442
51104128515,160
51104128516,213
51104128517,567
51104128518,241
51104128519,519
51104128520,423
51104128521,393
51104128522,4
51104128523,456
51104128524,255
51104128525,437
51104128526,549
51104128527,488
51104128528,281
51104128529,369
51104128530,288
51104128531,359
51104128532,363
51104128533,340
51104128601,404
51104128602,459
51104128603,812
51104128604,404
51104128605,351
51104128606,450
51104128607,377
51104128608,228
51104128609,1017
51104128610,489
51104128611,265
51104128612,204
51104128613,518
51104128614,527
51104128615,243
51104128616,537
51104128617,295
51104128618,228
51104128701,821
51104128702,526
51104128703,621
51104128704,754
51104128705,508
51104128706,336
51104128707,522
51104128708,460
51104128709,370
51104128710,155
51104128711,582
51104128712,373
51104128713,702
51104128714,367
51104128715,457
51104128716,237
51104128717,351
51104128718,419
51104128801,436
51104128802,538
51104128803,319
51104128804,444
51104128805,538
51104128806,559
51104128807,549
51104128808,415
51104128809,537
51104128810,1511
51104128811,301
51104128812,365
51104128813,396
51104128814,580
51104128815,618
51104128816,487
51104128817,507
51104128818,382
51104128819,571
51104128820,273
51104128901,0
51104128902,418
51104128903,566
51104128904,360
51104128905,181
51104128906,470
51104128907,362
51104128908,504
51104128909,373
51104128910,441
51104129001,418
51104129002,587
51104129003,105
51104129004,249
51104129005,238
51104129006,339
51104129007,76
51104129008,137
51104129009,474
51104129010,243
51104129011,104
51104129012,43
51104129013,65
51104129014,72
51104129101,197
51104129102,266
51104129103,113
51104129104,313
51104129105,366
51104129106,252
51104129107,114
51104129108,273
51104129109,211
51104129110,213
51104129111,265
51104129112,170
51104129113,145
51104129114,289
51104129115,352
51104129116,182
51104129117,156
51104129201,0
51104129202,82
51104129203,295
51104129204,166
51104129205,279
51104129206,171
51104129207,314
51104129208,162
51104129209,42
51104129210,374
51104129211,444
51104129212,358
51104129213,265
51104129214,266
51104129215,453
51104129216,463
51104129217,328
51104129218,191
51104129219,348
51104129220,168
51104129221,179
51104129222,344
59797979991,0
59797979992,373
59797979993,149
59999949999,8055
60101100101,244
60101100102,396
60101100103,293
60101100104,220
60101100105,316
60101100106,297
60101100107,293
60101100108,372
60101100109,351
60101100110,258
60101100111,300
60101100112,413
60101100113,438
60101100114,484
60101100115,378
60101100116,240
60101100117,356
60101100118,508
60101100119,440
60101100120,590
60101100121,358
60101100122,443
60101100123,196
60101100201,478
60101100202,505
60101100203,360
60101100204,529
60101100205,403
60101100209,530
60101100210,493
60101100211,1089
60101100212,764
60101100213,675
60101100214,613
60101100301,0
60101100302,767
60101100304,271
60101100305,316
60101100306,559
60101100307,594
60101100308,603
60101100310,517
60101100311,445
60101100312,776
60101100313,137
60102100401,0
60102100402,258
60102100403,16
60102100404,471
60102100405,367
60102100406,462
60102100407,357
60102100408,337
60102100409,373
60102100410,499
60102100411,232
60102100412,638
60102100413,379
60102100414,314
60102100415,312
60102100416,305
60102100417,576
60102100418,292
60102100419,316
60102100501,410
60102100502,740
60102100503,410
60102100504,289
60102100505,517
60102100506,288
60102100507,51
60102100508,379
60102100509,0
60102100510,439
60102100511,589
60102100512,347
60102100513,408
60102100514,347
60102100515,224
60102100516,373
60102100517,461
60102100518,385
60102100519,336
60102100520,679
60102100521,612
60102100522,3
60102100523,55
60102100524,238
60102100601,507
60102100602,423
60102100603,326
60102100604,450
60102100605,608
60102100606,432
60102100607,465
60102100609,45
60102100610,203
60102100701,221
60102100702,513
60102100703,372
60102100704,435
60102100705,448
60102100706,842
60102100707,436
60102100708,424
60102100709,863
60102100710,558
60102100711,372
60102100713,493
60102100714,380
60102100715,335
60102100716,1020
60102100717,737
60102100718,293
60102100719,397
60102100720,376
60102100721,453
60102100722,799
60102100723,880
60102100801,577
60102100802,617
60102100803,257
60102100804,513
60102100805,808
60102100806,623
60102100807,573
60102100808,495
60102100809,534
60102100810,547
60102100811,453
60102100812,448
60102100813,545
60102100814,21
60102100815,301
60102100816,252
60102100817,253
60102100901,285
